filename,mask_source,mean_r,mean_g,mean_b,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_correlation,mean_entropy,internal_edge_density,eccentricity,solidity,efd_harm_1_amp,efd_harm_2_amp,efd_harm_3_amp,is_fallback
000086.jpg,rembg_ai,182.87421597950504,122.2804868814599,75.0660028521309,385.92209837225766,0.1656749331567903,0.0339999763040104,0.9579069456254076,5.403942205837986,0.1505319350319918,0.2134823403620258,0.9594771479474966,1.386932610360823,0.0840048351819664,0.0264562514620643,0
000672.jpg,rembg_ai,216.09908783490533,155.46342936399617,74.73788227732848,80.97418925708692,0.3882070526167211,0.2164282321420405,0.9829138375453084,4.789994154718876,0.0230968549788626,0.28255724629209,0.9441081973592188,1.3764744938606068,0.0856854938603393,0.048601504861261,0
000472.jpg,rembg_ai,215.0677977586656,139.8985092520198,66.23625228042742,229.07891268762316,0.3675822797595352,0.2011581146016684,0.9670445177462336,5.222046307276236,0.1268647380766223,0.2663152325306337,0.9466580405558904,1.374476045550274,0.0410037801976379,0.0197821069619888,0
000451.jpg,rembg_ai,209.67128661371245,158.0103054800013,102.7521591660255,565.3135136750412,0.2888413495467221,0.1959592921152309,0.923180631686032,5.649115700856184,0.2072582655151114,0.6622881882543159,0.9801759069203526,1.2215900502874404,0.0404011611373537,0.0501483153857681,0
000482.jpg,rembg_ai,226.07494954154893,162.32853353324492,101.23763335447782,105.09741463536838,0.3783516598645345,0.2026392334171015,0.9781185131677392,4.94955129133636,0.1128366299521365,0.5699856877906118,0.9643088143456152,1.319747581043195,0.0527417207761796,0.0378094213645442,0
000658.jpg,full_rect,244.49825,236.07982795698925,229.67631989247312,74.98129139964459,0.8711120187862804,0.8303264188734202,0.9812728916518962,0.7736744867748316,0.0105430107526881,0.251943865643229,1.0,0.0,0.0,0.0,1
000027.jpg,rembg_ai,213.34387781330184,136.6397575746644,60.59422165503993,268.8338971115275,0.4127734521181999,0.2384387963933683,0.9670429189231894,4.517627844019603,0.0642769853760163,0.1517285436557608,0.9363675747305116,1.3865023370760023,0.1385807225543492,0.0549861309608968,0
0000310.jpg,full_rect,201.5510886707435,176.76760540714517,162.72442710009656,64.55256054705744,0.7282550558093595,0.4342396776878154,0.99577444746533,1.8879603252085404,0.0125193112327003,0.6776501598740757,1.0,0.0,0.0,0.0,1
000057.jpg,full_rect,150.54373478655768,135.62007387223736,125.00199455040872,81.23115925300489,0.3902180623388812,0.0885039460269962,0.9852450726505488,3.8638175538903936,0.0340551014229488,0.6791496190070524,1.0,0.0,0.0,0.0,1
000490.jpg,full_rect,238.2985007022472,197.2558462078652,164.7058514747191,183.1197142495535,0.4779399390746794,0.3978567576988847,0.966495216866298,3.12823174326704,0.0712570224719101,0.4559608808266972,1.0,0.0,0.0,0.0,1
000475.jpg,rembg_ai,202.1352550007472,139.36221527229256,80.31673355677476,190.2866716761198,0.3593744291256149,0.1228125088619335,0.9747716778229212,5.14441162642022,0.1194148538735777,0.5514125367383809,0.975895446106348,1.355356806907304,0.0872487361139969,0.0709316202386756,0
bagel-1.jpg,full_rect,152.967042796202,116.51162790697674,86.09192238888124,43.94113372093023,0.2985384088528607,0.0302704260897426,0.9817413628938828,4.497342904323979,0.0389087656529517,0.1859587893365301,1.0,0.0,0.0,0.0,1
000401.jpg,rembg_ai,205.6834350750129,171.7127470253492,123.13533367822038,83.45717391304348,0.5338983550327621,0.107838423977612,0.9787362389136894,4.270220661254537,0.0237351267459906,0.398876267686665,0.8613349293409323,1.2420517600463292,0.2754726523973964,0.1056903250683455,0
000387.jpg,full_rect,237.42917211328972,194.46041394335512,156.69773692810458,74.49052887710455,0.6024284230327812,0.3932670234343953,0.9843821584403412,2.3185584914730635,0.0128567538126361,0.1970566477901167,1.0,0.0,0.0,0.0,1
000483.jpg,rembg_ai,220.67786090158413,158.84252504018795,97.39681312943956,79.64240707598103,0.3712757542182853,0.1509144491207398,0.9835913527411652,5.041149273751643,0.1008614649025184,0.586287552467041,0.982581281720314,1.3332646665925514,0.0495838240696342,0.0583330413738369,0
